경남,고성군,3,7,1,8,17,15,17,21,16,23,26,36,56,27,29,92,79,48,32,38,34,41,39
경남,김해시,27,9,10,30,17,20,64,68,52,40,58,117,161,130,161,297,270,148,70,106,110,97,69
경남,남해군,10,32,5,9,16,10,10,17,16,18,18,29,21,20,38,45,61,24,14,24,33,29,30
경남,밀양시,11,4,5,15,50,67,76,78,36,25,45,64,67,49,51,52,36,20,18,24,32,26,22
경남,사천시,1,11,0,10,10,14,31,9,5,11,13,39,45,43,48,69,89,52,18,27,40,42,23
경남,산청군,11,29,14,29,21,15,26,65,35,41,29,75,68,62,86,140,94,31,27,25,47,45,35
경남,양산시,19,2,2,41,64,26,38,19,34,49,28,63,57,45,43,86,111,38,42,51,66,89,43
경남,의령군,10,9,4,4,14,15,14,9,8,9,16,20,40,31,33,44,66,19,22,34,37,42,32
경남,진주시,3,3,0,8,6,17,10,6,15,20,72,139,104,121,260,367,253,128,89,104,121,83,86
경남,창녕군,44,34,17,45,59,19,40,35,13,26,20,28,64,25,35,64,93,53,19,26,36,25,41
경남,통영시,10,3,3,20,24,17,17,21,21,20,16,28,25,21,22,36,47,33,20,18,41,51,36
경남,하동군,17,12,3,7,10,4,16,16,24,23,29,56,60,54,39,81,74,110,45,50,78,76,69
경남,함안군,43,21,7,36,39,38,66,40,48,27,33,74,65,34,71,88,60,40,38,49,37,27,16
경남,함양군,12,29,58,95,30,28,40,57,22,73,24,28,37,77,111,97,83,56,35,31,43,36,35
