경남,하동군,0,5,0,0,0,0,1,0,1,0,1,0,2,1,0,0,0,1,1,0,0,0,0,
경남,함안군,1,2,1,0,1,1,4,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,
경남,함양군,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,
경남,합천군,0,0,0,0,0,1,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,
경남,창원시 마산합포구,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,1,1,0,0,0,
경남,창원시 마산회원구,0,0,0,0,0,0,0,0,0,0,2,3,1,0,2,0,0,2,0,0,0,0,0,
경남,창원시 성산구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
경남,창원시 의창구,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,
경남,창원시 진해구,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,
제주,제주,0,0,0,1,0,1,5,2,0,2,1,0,0,0,1,1,8,3,0,1,0,0,0,
제주,서귀포시,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,
제주,제주시,0,0,0,1,0,1,4,1,0,2,1,0,0,0,1,0,1,3,0,1,0,0,0,
세종,세종,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
세종,세종시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
